username,date_month,user_classification,is_data_user
user_0053,2025-01,No Use,False
user_0660,2025-05,Basic,True
user_0568,2025-04,No Use,False
user_0767,2025-03,Sleeper,False
user_0794,2025-12,Sleeper,False
user_0592,2025-05,Beginner,True
user_0768,2025-06,Beginner,True
user_0044,2025-11,No Use,False
user_0619,2025-09,Sleeper,False
user_0466,2025-12,Advanced,True
user_0471,2025-11,Champion,True
user_0062,2025-03,No Use,False
user_0671,2025-08,No Use,False
user_0757,2025-07,Advanced,True
user_0130,2025-05,Beginner,True
user_0700,2025-06,Advanced,True
user_0125,2025-11,Basic,True
user_0677,2025-01,Sleeper,False
user_0527,2025-01,Basic,True
user_0213,2025-02,Beginner,True
user_0295,2025-09,Advanced,True
user_0712,2025-01,Basic,True
user_0026,2025-11,Basic,True
user_0787,2025-03,No Use,False
user_0580,2025-11,Basic,True
user_0023,2025-07,Sleeper,False
user_0321,2025-02,Beginner,True
user_0350,2025-01,Beginner,True
user_0034,2025-01,Sleeper,False
user_0219,2025-03,Intermediate,True
user_0517,2025-04,Basic,True
user_0561,2025-05,Basic,True
user_0252,2025-08,Intermediate,True
user_0482,2025-07,Basic,True
user_0300,2025-01,Advanced,True
user_0468,2025-08,Sleeper,False
user_0757,2025-04,Intermediate,True
user_0652,2025-02,Sleeper,False
user_0408,2025-01,Champion,True
user_0559,2025-10,Beginner,True
user_0526,2025-08,Sleeper,False
user_0287,2025-05,Advanced,True
user_0081,2025-01,Beginner,True
user_0260,2025-12,Beginner,True
user_0359,2025-11,Basic,True
user_0800,2025-04,Sleeper,False
user_0097,2025-04,Basic,True
user_0562,2025-02,Intermediate,True
user_0438,2025-04,No Use,False
user_0217,2025-03,Beginner,True
user_0655,2025-05,Beginner,True
user_0511,2025-09,Intermediate,True
user_0263,2025-04,Intermediate,True
user_0649,2025-11,Intermediate,True
user_0716,2025-11,Sleeper,False
user_0295,2025-08,Advanced,True
user_0024,2025-04,Intermediate,True
user_0751,2025-05,No Use,False
user_0098,2025-12,Advanced,True
user_0481,2025-07,Beginner,True
user_0290,2025-01,Beginner,True
user_0037,2025-04,Advanced,True
user_0406,2025-09,No Use,False
user_0588,2025-08,No Use,False
user_0366,2025-06,Advanced,True
user_0093,2025-05,No Use,False
user_0030,2025-05,Advanced,True
user_0170,2025-02,Basic,True
user_0229,2025-03,Beginner,True
user_0603,2025-03,Beginner,True
user_0744,2025-09,Intermediate,True
user_0511,2025-12,Intermediate,True
user_0047,2025-10,Beginner,True
user_0206,2025-08,Advanced,True
user_0180,2025-05,Sleeper,False
user_0680,2025-10,Basic,True
user_0107,2025-08,Beginner,True
user_0220,2025-09,Beginner,True
user_0675,2025-10,Basic,True
user_0792,2025-06,No Use,False
user_0619,2025-05,No Use,False
user_0799,2025-10,Sleeper,False
user_0242,2025-03,Advanced,True
user_0423,2025-03,Advanced,True
user_0666,2025-10,Intermediate,True
user_0521,2025-08,Sleeper,False
user_0079,2025-04,Basic,True
user_0071,2025-10,Basic,True
user_0310,2025-03,No Use,False
user_0028,2025-11,Beginner,True
user_0456,2025-02,No Use,False
user_0156,2025-10,Champion,True
user_0540,2025-07,Basic,True
user_0633,2025-01,Basic,True
user_0115,2025-02,No Use,False
user_0716,2025-03,Sleeper,False
user_0570,2025-10,No Use,False
user_0064,2025-04,Basic,True
user_0319,2025-09,Advanced,True
user_0689,2025-05,Intermediate,True
user_0107,2025-04,Basic,True
user_0244,2025-06,Basic,True
user_0646,2025-06,Beginner,True
user_0364,2025-07,Basic,True
user_0231,2025-09,No Use,False
user_0699,2025-01,Intermediate,True
user_0099,2025-08,Intermediate,True
user_0057,2025-08,Champion,True
user_0314,2025-09,No Use,False
user_0771,2025-09,Sleeper,False
user_0468,2025-03,Sleeper,False
user_0534,2025-03,Sleeper,False
user_0680,2025-05,Sleeper,False
user_0389,2025-07,No Use,False
user_0792,2025-07,No Use,False
user_0420,2025-08,Beginner,True
user_0657,2025-05,Intermediate,True
user_0512,2025-11,Intermediate,True
user_0083,2025-07,Beginner,True
user_0701,2025-12,No Use,False
user_0251,2025-02,Intermediate,True
user_0093,2025-09,Basic,True
user_0698,2025-08,Beginner,True
user_0077,2025-08,Champion,True
user_0474,2025-07,Basic,True
user_0617,2025-06,Advanced,True
user_0041,2025-02,Intermediate,True
user_0689,2025-03,Sleeper,False
user_0544,2025-09,No Use,False
user_0481,2025-06,Sleeper,False
user_0418,2025-12,Advanced,True
user_0328,2025-06,Basic,True
user_0100,2025-01,Intermediate,True
user_0706,2025-10,Advanced,True
user_0230,2025-10,No Use,False
user_0780,2025-11,Intermediate,True
user_0147,2025-09,Beginner,True
user_0176,2025-07,Intermediate,True
user_0405,2025-07,No Use,False
user_0697,2025-05,Basic,True
user_0331,2025-07,Beginner,True
user_0006,2025-11,Sleeper,False
user_0193,2025-09,Basic,True
user_0760,2025-06,Sleeper,False
user_0035,2025-03,Basic,True
user_0194,2025-01,Beginner,True
user_0735,2025-11,Intermediate,True
user_0509,2025-04,Sleeper,False
user_0787,2025-04,No Use,False
user_0703,2025-06,Sleeper,False
user_0745,2025-11,Champion,True
user_0624,2025-04,Basic,True
user_0212,2025-07,Basic,True
user_0456,2025-03,No Use,False
user_0131,2025-02,Basic,True
user_0115,2025-12,No Use,False
user_0636,2025-06,Intermediate,True
user_0411,2025-08,Beginner,True
user_0467,2025-07,Beginner,True
user_0405,2025-06,No Use,False
user_0590,2025-06,Beginner,True
user_0332,2025-04,No Use,False
user_0060,2025-06,Intermediate,True
user_0641,2025-09,Intermediate,True
user_0373,2025-07,Advanced,True
user_0003,2025-01,Beginner,True
user_0477,2025-04,Beginner,True
user_0104,2025-12,Beginner,True
user_0011,2025-08,Sleeper,False
user_0521,2025-07,Sleeper,False
user_0031,2025-01,Beginner,True
user_0745,2025-04,Basic,True
user_0175,2025-10,Basic,True
user_0110,2025-03,Basic,True
user_0154,2025-12,Sleeper,False
user_0375,2025-04,Intermediate,True
user_0617,2025-11,Advanced,True
user_0080,2025-01,Advanced,True
user_0689,2025-07,Beginner,True
user_0338,2025-08,Sleeper,False
user_0320,2025-07,Basic,True
user_0637,2025-10,Intermediate,True
user_0463,2025-02,Beginner,True
user_0760,2025-11,No Use,False
user_0493,2025-02,Beginner,True
user_0660,2025-10,Beginner,True
user_0271,2025-01,Beginner,True
user_0074,2025-02,No Use,False
user_0206,2025-01,Champion,True
user_0722,2025-05,Intermediate,True
user_0729,2025-04,Basic,True
user_0695,2025-07,Champion,True
user_0323,2025-05,No Use,False
user_0251,2025-07,Intermediate,True
user_0737,2025-09,Sleeper,False
user_0088,2025-10,Basic,True
user_0777,2025-05,Champion,True
user_0683,2025-06,Advanced,True
user_0510,2025-07,Intermediate,True
user_0783,2025-11,Beginner,True
user_0177,2025-09,Intermediate,True
user_0326,2025-09,Champion,True
user_0362,2025-11,Intermediate,True
user_0068,2025-04,Sleeper,False
user_0705,2025-12,Beginner,True
user_0149,2025-05,Advanced,True
user_0615,2025-06,No Use,False
user_0125,2025-10,Basic,True
user_0781,2025-11,No Use,False
user_0123,2025-12,Sleeper,False
user_0070,2025-05,No Use,True
user_0615,2025-05,No Use,False
user_0670,2025-05,Basic,True
user_0299,2025-04,Beginner,True
user_0786,2025-01,No Use,False
user_0193,2025-06,Sleeper,False
user_0731,2025-08,Intermediate,True
user_0485,2025-11,Basic,True
user_0100,2025-12,Basic,True
user_0050,2025-03,Beginner,True
user_0725,2025-08,No Use,False
user_0467,2025-04,No Use,False
user_0491,2025-06,Intermediate,True
user_0604,2025-05,Champion,True
user_0117,2025-07,Beginner,True
user_0378,2025-12,Advanced,True
user_0707,2025-04,Basic,True
user_0265,2025-06,Intermediate,True
user_0538,2025-11,Advanced,True
user_0518,2025-05,No Use,False
user_0695,2025-06,Champion,True
user_0110,2025-10,Beginner,True
user_0312,2025-11,Intermediate,True
user_0522,2025-03,Beginner,True
user_0500,2025-10,Intermediate,True
user_0348,2025-11,Advanced,True
user_0299,2025-05,Beginner,True
user_0645,2025-04,Intermediate,True
user_0333,2025-11,Basic,True
user_0369,2025-11,Basic,True
user_0155,2025-07,Beginner,True
user_0148,2025-09,Intermediate,True
user_0610,2025-09,No Use,False
user_0422,2025-10,No Use,False
user_0256,2025-02,Beginner,True
ghost_06,2025-03,Basic,False
user_0055,2025-06,Basic,True
user_0029,2025-12,Beginner,True
user_0664,2025-10,Beginner,True
user_0013,2025-09,Beginner,True
user_0783,2025-06,Intermediate,True
user_0658,2025-03,Beginner,True
user_0413,2025-06,No Use,False
user_0047,2025-04,Basic,True
user_0104,2025-02,Beginner,True
user_0781,2025-12,No Use,False
user_0402,2025-07,No Use,False
user_0471,2025-05,Champion,True
user_0077,2025-03,Champion,True
user_0359,2025-02,Sleeper,False
user_0651,2025-07,Advanced,True
user_0244,2025-11,Basic,True
user_0684,2025-04,No Use,False
user_0278,2025-11,Basic,True
user_0720,2025-05,No Use,False
user_0279,2025-06,No Use,False
user_0131,2025-06,Beginner,True
user_0499,2025-10,Basic,True
user_0663,2025-01,Beginner,True
user_0307,2025-09,Intermediate,True
user_0517,2025-02,Basic,True
user_0462,2025-02,Advanced,True
user_0371,2025-01,Intermediate,True
user_0403,2025-12,Basic,True
user_0298,2025-04,Advanced,True
user_0169,2025-05,Intermediate,True
user_0426,2025-06,Basic,True
user_0380,2025-12,Advanced,True
user_0209,2025-02,Champion,True
user_0634,2025-11,Basic,True
user_0286,2025-08,Intermediate,True
user_0030,2025-02,Advanced,True
user_0680,2025-12,Basic,True
user_0215,2025-12,Intermediate,True
user_0020,2025-10,Beginner,True
user_0411,2025-04,Basic,True
user_0367,2025-02,No Use,False
user_0655,2025-02,Basic,True
user_0479,2025-11,Beginner,True
user_0363,2025-08,Advanced,True
user_0176,2025-01,Intermediate,True
user_0678,2025-06,Advanced,True
user_0195,2025-01,Basic,True
user_0149,2025-01,Advanced,True
user_0426,2025-01,Beginner,True
user_0039,2025-08,Beginner,True
user_0266,2025-03,Beginner,True
user_0658,2025-09,Basic,True
user_0518,2025-09,No Use,False
user_0391,2025-11,Basic,True
user_0170,2025-04,Basic,True
user_0019,2025-03,Intermediate,True
user_0162,2025-05,Intermediate,True
user_0024,2025-08,Beginner,True
user_0655,2025-08,Beginner,True
user_0108,2025-02,Beginner,True
user_0544,2025-11,Beginner,True
user_0183,2025-08,Sleeper,False
user_0467,2025-03,No Use,False
user_0492,2025-07,Advanced,True
user_0682,2025-10,Advanced,True
user_0090,2025-06,Beginner,True
user_0588,2025-06,Intermediate,True
user_0673,2025-03,Champion,True
user_0089,2025-05,Sleeper,False
user_0661,2025-07,Basic,True
user_0426,2025-12,Basic,True
user_0682,2025-05,Basic,True
user_0052,2025-10,Intermediate,True
user_0108,2025-08,Intermediate,True
user_0408,2025-03,Champion,True
user_0138,2025-03,Beginner,True
user_0163,2025-04,Beginner,True
user_0126,2025-03,Basic,True
user_0570,2025-09,No Use,False
user_0507,2025-06,Basic,True
user_0453,2025-01,Basic,True
user_0286,2025-01,Advanced,True
user_0742,2025-01,Intermediate,True
user_0758,2025-05,Basic,True
user_0076,2025-12,Beginner,True
user_0162,2025-11,Intermediate,True
user_0750,2025-04,Basic,True
user_0702,2025-11,Advanced,True
user_0387,2025-11,Advanced,True
user_0065,2025-06,No Use,False
user_0330,2025-11,Advanced,True
user_0276,2025-01,Beginner,True
user_0604,2025-08,Champion,True
user_0799,2025-02,Beginner,True
user_0264,2025-03,Beginner,True
user_0180,2025-02,Intermediate,True
user_0669,2025-02,Intermediate,True
user_0246,2025-06,Sleeper,False
user_0105,2025-03,No Use,False
user_0107,2025-06,Basic,True
user_0677,2025-05,Basic,True
user_0496,2025-06,Sleeper,False
user_0582,2025-02,Intermediate,True
user_0024,2025-10,Beginner,True
user_0248,2025-03,Basic,True
user_0763,2025-09,Intermediate,True
user_0795,2025-01,Champion,True
user_0402,2025-01,No Use,False
user_0220,2025-02,Basic,True
user_0157,2025-10,Beginner,True
user_0403,2025-04,Basic,True
user_0142,2025-06,Sleeper,False
user_0312,2025-04,Beginner,True
user_0617,2025-02,Advanced,True
user_0082,2025-12,Beginner,True
user_0190,2025-03,Intermediate,True
user_0685,2025-01,No Use,False
user_0477,2025-05,Beginner,True
user_0532,2025-06,No Use,False
user_0620,2025-05,Sleeper,False
user_0086,2025-03,Basic,True
user_0760,2025-07,No Use,False
user_0699,2025-02,Intermediate,True
user_0550,2025-06,Basic,True
user_0419,2025-01,Beginner,True
user_0259,2025-05,No Use,False
user_0588,2025-03,Intermediate,True
user_0352,2025-05,Sleeper,False
user_0681,2025-08,Intermediate,True
user_0616,2025-07,Basic,True
user_0245,2025-01,Champion,True
user_0118,2025-05,Basic,True
user_0339,2025-12,Champion,True
user_0170,2025-01,Beginner,True
user_0448,2025-06,Beginner,True
user_0467,2025-09,No Use,False
user_0433,2025-04,No Use,False
user_0163,2025-10,Beginner,True
user_0439,2025-01,Beginner,True
user_0551,2025-11,Advanced,True
user_0424,2025-03,Beginner,True
user_0563,2025-06,Champion,True
user_0425,2025-11,Intermediate,True
user_0007,2025-12,Basic,True
user_0545,2025-08,No Use,False
user_0173,2025-11,Basic,True
user_0649,2025-05,Basic,True
user_0447,2025-03,No Use,False
user_0774,2025-12,Sleeper,False
user_0288,2025-01,Beginner,True
user_0671,2025-10,No Use,False
user_0797,2025-09,Advanced,True
user_0764,2025-10,No Use,False
user_0624,2025-05,No Use,False
user_0221,2025-04,Basic,True
user_0048,2025-11,Beginner,True
user_0179,2025-09,Sleeper,False
user_0286,2025-04,Intermediate,True
user_0576,2025-05,Basic,True
user_0175,2025-06,Beginner,True
user_0612,2025-02,Basic,True
user_0381,2025-10,Basic,True
user_0384,2025-11,Champion,True
user_0728,2025-08,Sleeper,False
user_0622,2025-10,Beginner,True
user_0739,2025-11,Beginner,True
user_0650,2025-08,Intermediate,True
user_0039,2025-02,Beginner,True
user_0592,2025-11,No Use,False
user_0649,2025-04,Basic,True
user_0007,2025-02,Basic,True
user_0019,2025-07,Beginner,True
user_0523,2025-01,No Use,False
user_0565,2025-08,Basic,True
user_0356,2025-08,No Use,False
user_0589,2025-10,Basic,True
user_0667,2025-01,Intermediate,True
user_0562,2025-01,Intermediate,True
user_0223,2025-04,Basic,True
user_0679,2025-04,Sleeper,False
user_0706,2025-05,Basic,True
user_0404,2025-03,Sleeper,False
user_0440,2025-03,Intermediate,True
user_0791,2025-12,Intermediate,True
user_0490,2025-12,No Use,False
user_0753,2025-03,No Use,False
user_0420,2025-10,Beginner,True
user_0734,2025-09,Advanced,True
user_0795,2025-03,Intermediate,True
user_0124,2025-12,Advanced,True
user_0734,2025-05,Advanced,True
user_0459,2025-10,Sleeper,False
user_0117,2025-05,Sleeper,False
user_0062,2025-09,Sleeper,False
user_0729,2025-12,No Use,False
user_0746,2025-12,No Use,False
user_0682,2025-12,Advanced,True
user_0123,2025-02,Basic,True
user_0076,2025-09,Basic,True
user_0283,2025-01,Basic,True
user_0392,2025-02,No Use,False
user_0077,2025-12,Champion,True
user_0237,2025-01,Basic,True
user_0706,2025-09,Advanced,True
user_0580,2025-07,No Use,False
user_0537,2025-08,Basic,True
user_0104,2025-04,Beginner,True
user_0374,2025-05,Sleeper,False
user_0693,2025-07,No Use,False
user_0082,2025-09,No Use,False
user_0205,2025-04,No Use,False
user_0020,2025-11,Sleeper,False
user_0345,2025-11,Basic,True
user_0034,2025-11,Basic,True
user_0290,2025-02,Beginner,True
user_0221,2025-03,Basic,True
user_0538,2025-10,Intermediate,True
user_0615,2025-02,Sleeper,False
user_0157,2025-08,Sleeper,False
user_0001,2025-10,Sleeper,False
user_0748,2025-06,No Use,False
user_0426,2025-08,Basic,True
user_0008,2025-06,Basic,True
user_0321,2025-06,Beginner,True
user_0593,2025-10,Intermediate,True
user_0130,2025-02,Basic,True
user_0611,2025-06,Intermediate,True
user_0780,2025-02,No Use,False
user_0265,2025-04,Basic,True
user_0217,2025-02,Basic,True
user_0259,2025-02,Beginner,True
user_0105,2025-02,No Use,False
user_0095,2025-09,Basic,True
user_0775,2025-07,Basic,True
user_0593,2025-08,Intermediate,True
user_0790,2025-08,Sleeper,False
user_0578,2025-02,No Use,False
user_0337,2025-01,Basic,True
user_0366,2025-09,Champion,True
user_0120,2025-11,Intermediate,True
user_0553,2025-06,Intermediate,True
user_0447,2025-07,Sleeper,False
user_0453,2025-04,Basic,True
user_0117,2025-09,Basic,True
user_0696,2025-01,Beginner,True
user_0257,2025-02,No Use,False
user_0567,2025-06,Beginner,True
user_0689,2025-05,Beginner,True
user_0782,2025-12,Advanced,True
user_0015,2025-04,Sleeper,False
user_0539,2025-11,Intermediate,True
user_0370,2025-07,Advanced,True
user_0680,2025-09,Basic,True
user_0385,2025-06,No Use,False
user_0032,2025-12,Intermediate,True
user_0009,2025-05,No Use,False
user_0319,2025-05,No Use,False
user_0729,2025-03,Basic,True
user_0507,2025-09,Beginner,True
user_0137,2025-07,Sleeper,False
user_0609,2025-01,Basic,True
user_0746,2025-04,Sleeper,False
user_0674,2025-11,Advanced,True
user_0341,2025-11,Sleeper,False
user_0583,2025-11,Basic,True
user_0101,2025-12,Advanced,True
user_0550,2025-02,Sleeper,False
user_0408,2025-04,Champion,True
user_0470,2025-11,Intermediate,True
user_0744,2025-07,Intermediate,True
user_0032,2025-02,Advanced,True
user_0468,2025-12,Basic,True
user_0077,2025-04,Champion,True
user_0782,2025-05,Intermediate,True
user_0341,2025-12,Sleeper,False
user_0340,2025-05,Advanced,True
user_0610,2025-05,No Use,False
user_0308,2025-09,Basic,True
user_0386,2025-07,No Use,False
user_0221,2025-09,Intermediate,True
user_0179,2025-06,No Use,False
user_0630,2025-09,Intermediate,True
user_0273,2025-11,Intermediate,True
user_0359,2025-10,Basic,True
user_0383,2025-09,Basic,True
user_0558,2025-06,Intermediate,True
user_0461,2025-09,Beginner,True
user_0594,2025-01,Basic,True
user_0147,2025-05,Beginner,True
user_0342,2025-02,Basic,True
user_0005,2025-01,Intermediate,True
user_0466,2025-07,Basic,True
user_0462,2025-12,Advanced,True
user_0720,2025-11,Basic,True
user_0423,2025-12,Basic,True
user_0140,2025-07,Intermediate,True
user_0502,2025-02,Beginner,True
user_0287,2025-01,Intermediate,True
user_0640,2025-03,Beginner,True
user_0548,2025-05,Basic,True
user_0150,2025-02,Basic,True
user_0634,2025-07,Intermediate,True
user_0555,2025-10,Beginner,True
user_0075,2025-07,No Use,False
user_0245,2025-03,Champion,True
user_0183,2025-04,Sleeper,False
user_0162,2025-08,Basic,True
user_0745,2025-09,Basic,True
user_0038,2025-04,Intermediate,True
user_0709,2025-03,Basic,True
user_0495,2025-12,Intermediate,True
user_0488,2025-11,Beginner,True
user_0258,2025-09,Basic,True
user_0161,2025-01,Basic,True
user_0371,2025-06,Beginner,True
user_0159,2025-08,Champion,True
user_0258,2025-05,Beginner,True
user_0668,2025-02,Basic,True
user_0462,2025-04,Advanced,True
user_0521,2025-12,Sleeper,False
user_0782,2025-02,Intermediate,True
user_0011,2025-09,Sleeper,False
user_0323,2025-06,No Use,False
user_0595,2025-04,Intermediate,True
user_0170,2025-09,No Use,False
user_0253,2025-02,Sleeper,False
user_0225,2025-09,Beginner,True
user_0783,2025-07,Intermediate,True
user_0524,2025-12,Intermediate,True
user_0362,2025-12,Intermediate,True
user_0719,2025-08,Sleeper,False
user_0528,2025-02,Intermediate,True
user_0764,2025-07,Sleeper,False
user_0253,2025-11,Beginner,True
user_0006,2025-06,Beginner,False
user_0188,2025-10,No Use,False
user_0672,2025-10,Intermediate,True
user_0713,2025-07,Advanced,True
user_0214,2025-09,Intermediate,True
user_0040,2025-02,Basic,True
user_0788,2025-03,Basic,True
